page_id,title,attribute,html_offset/start/line_id,html_offset/start/offset,html_offset/end/line_id,html_offset/end/offset,html_offset/text,ENE,score
17323,松山市,合併市区町村,701,438,701,441,立花村,1.5.1.1,0.20039217472076418
17323,松山市,合併市区町村,701,445,701,447,持田,1.5.1.1,0.13752328157424928
17323,松山市,合併市区町村,702,77,702,80,道後村,1.5.1.1,0.273517370223999
17323,松山市,合併市区町村,703,65,703,68,道後村,1.5.1.1,0.40029535293579105
17323,松山市,合併市区町村,701,425,701,430,中村の一部,1.5.1.1,0.29630069732666015
17323,松山市,合併市区町村,701,431,701,437,味酒村の一部,1.5.1.1,0.4320980548858643
17323,松山市,合併市区町村,701,438,701,444,立花村の一部,1.5.1.1,0.26627860069274906
17323,松山市,合併市区町村,701,445,701,449,持田村の,1.5.1.1,0.21434562206268312
17323,松山市,合併市区町村,705,65,705,68,道後湯,1.5.1.1,0.19856054782867433
17323,松山市,合併市区町村,701,445,701,451,持田村の一部,1.5.1.1,0.39986515045166016
17323,松山市,合併市区町村,702,65,702,68,朝美村,1.5.1.1,0.23190834522247317
17323,松山市,合併市区町村,702,69,702,72,雄群村,1.5.1.1,0.19405982494354249
17323,松山市,合併市区町村,702,73,702,76,素鵞村,1.5.1.1,0.2331692695617676
17323,松山市,合併市区町村,704,126,704,129,朝美村,1.5.1.1,0.389322304725647
17323,松山市,合併市区町村,704,195,704,198,雄群村,1.5.1.1,0.3574969291687012
17323,松山市,合併市区町村,704,264,704,267,素鵞村,1.5.1.1,0.4676982879638672
17323,松山市,合併市区町村,704,369,704,372,御幸村,1.5.1.1,0.3007531642913819
17323,松山市,合併市区町村,705,65,705,70,道後湯之町,1.5.1.1,0.490553617477417
17323,松山市,合併市区町村,706,136,706,140,三津浜町,1.5.1.1,0.39422354698181156
17323,松山市,合併市区町村,706,206,706,209,和気村,1.5.1.1,0.3825407505035401
17323,松山市,合併市区町村,706,275,706,278,久枝村,1.5.1.1,0.39391255378723145
17323,松山市,合併市区町村,706,344,706,347,堀江村,1.5.1.1,0.44350819587707524
17323,松山市,合併市区町村,706,449,706,452,潮見村,1.5.1.1,0.3560832500457764
17323,松山市,合併市区町村,706,554,706,557,味生村,1.5.1.1,0.43964843750000004
17323,松山市,合併市区町村,706,659,706,662,桑原村,1.5.1.1,0.45726895332336426
17323,松山市,合併市区町村,707,146,707,151,道後湯之町,1.5.1.1,0.5011353969573975
17323,松山市,合併市区町村,707,253,707,256,生石村,1.5.1.1,0.546019983291626
17323,松山市,合併市区町村,707,388,707,391,垣生村,1.5.1.1,0.3697558403015137
17323,松山市,合併市区町村,709,136,709,140,興居島村,1.5.1.1,0.5438719749450683
17323,松山市,合併市区町村,709,206,709,209,余土村,1.5.1.1,0.5787843227386474
17323,松山市,合併市区町村,710,192,710,195,久米村,1.5.1.1,0.44756608009338383
17323,松山市,合併市区町村,710,261,710,264,湯山村,1.5.1.1,0.5414569854736329
17323,松山市,合併市区町村,710,330,710,333,伊台村,1.5.1.1,0.5433631896972656
17323,松山市,合併市区町村,710,435,710,438,五明村,1.5.1.1,0.4374714851379395
17323,松山市,合併市区町村,711,192,711,195,浮穴村,1.5.1.1,0.587496280670166
17323,松山市,合併市区町村,713,162,713,165,石井村,1.5.1.1,0.5332900047302246
17323,松山市,合併市区町村,714,126,714,129,久谷村,1.5.1.1,0.6956916332244873
17323,松山市,座標・経度,592,468,592,480,東経132度42分36秒,1.5.1.1,0.7088622093200684
17323,松山市,座標・経度,592,662,592,674,東経132.71000度,1.5.1.1,0.699585771560669
17323,松山市,座標・経度,592,739,592,748,132.71000,1.5.1.1,0.328659200668335
17323,松山市,座標・経度,596,470,596,482,東経132度29分27秒,1.5.1.1,0.4577471256256104
17323,松山市,座標・経度,596,664,596,676,東経132.49083度,1.5.1.1,0.5980055332183838
17323,松山市,座標・経度,597,477,597,491,東経132度42分31.5秒,1.5.1.1,0.5540341377258301
17323,松山市,座標・経度,597,674,597,687,東経132.708750度,1.5.1.1,0.5674938678741456
17323,松山市,座標・経度,602,477,602,485,東経132度49,1.5.1.1,0.20739550590515138
17323,松山市,座標・経度,602,671,602,683,東経132.83194度,1.5.1.1,0.3814081430435181
17323,松山市,座標・緯度,592,426,592,436,北緯34度4分26秒,1.5.1.1,0.7331058502197266
17323,松山市,座標・緯度,592,650,592,661,北緯34.07389度,1.5.1.1,0.6477964878082276
17323,松山市,座標・緯度,592,729,592,737,34.07389,1.5.1.1,0.43838219642639165
17323,松山市,座標・緯度,596,652,596,663,北緯33.97056度,1.5.1.1,0.5159380435943604
17323,松山市,座標・緯度,597,661,597,673,北緯33.880694度,1.5.1.1,0.5673247814178467
17323,松山市,座標・緯度,602,659,602,670,北緯33.68750度,1.5.1.1,0.44910783767700196
17323,松山市,座標・緯度,602,738,602,741,33.,1.5.1.1,0.19498727321624756
17323,松山市,所在地,585,109,585,112,松山市,1.5.1.1,0.37087905406951904
17323,松山市,所在地,592,812,592,818,松山市最北端,1.5.1.1,0.40938935279846195
17323,松山市,所在地,596,814,596,818,松山市最,1.5.1.1,0.27625112533569335
17323,松山市,所在地,602,821,602,824,松山市,1.5.1.1,0.23085200786590576
17323,松山市,地形,303,521,303,524,国山地,1.5.1.1,0.5633550167083741
17323,松山市,地形,294,403,294,407,松山平野,1.5.1.1,0.5508737564086914
17323,松山市,地形,295,9,295,13,瀬戸内海,1.5.1.1,0.3533815383911133
17323,松山市,地形,295,14,295,17,伊予灘,1.5.1.1,0.4574652194976807
17323,松山市,地形,295,20,295,22,斎灘,1.5.1.1,0.6541346073150636
17323,松山市,地形,295,34,295,38,高縄半島,1.5.1.1,0.5589254379272461
17323,松山市,地形,295,116,295,119,皿ヶ嶺,1.5.1.1,0.6396554946899414
17323,松山市,地形,295,223,295,227,松山平野,1.5.1.1,0.6745555877685547
17323,松山市,地形,295,303,295,306,三坂峠,1.5.1.1,0.6269627571105958
17323,松山市,地形,297,71,297,74,高縄山,1.5.1.1,0.6117833137512207
17323,松山市,地形,297,87,297,91,明神ヶ森,1.5.1.1,0.679664134979248
17323,松山市,地形,298,67,298,70,三坂峠,1.5.1.1,0.6787279129028321
17323,松山市,地形,299,68,299,71,石手川,1.5.1.1,0.699763298034668
17323,松山市,地形,299,137,299,140,重信川,1.5.1.1,0.7007372856140137
17323,松山市,地形,300,7,300,10,白鷺湖,1.5.1.1,0.6399054050445557
17323,松山市,地形,301,77,301,81,忽那諸島,1.5.1.1,0.6670661926269532
17323,松山市,観光地,287,104,287,107,松山城,1.5.1.1,0.49366021156311035
17323,松山市,観光地,287,263,287,267,道後温泉,1.5.1.1,0.44193868637084965
17323,松山市,観光地,288,432,288,439,まつちかタウン,1.5.1.1,0.46495904922485354
17323,松山市,観光地,287,1130,287,1135,坂の上の雲,1.5.1.1,0.408892822265625
17323,松山市,観光地,288,731,288,735,道後温泉,1.5.1.1,0.6074631214141846
17323,松山市,観光地,288,736,288,739,松山城,1.5.1.1,0.5318102359771729
17323,松山市,観光地,288,831,288,837,松山総合公園,1.5.1.1,0.61913161277771
17323,松山市,観光地,288,933,288,939,愛媛県美術館,1.5.1.1,0.6353968620300293
17323,松山市,観光地,288,1085,288,1096,坂の上の雲ミュージアム,1.5.1.1,0.6843014717102052
17323,松山市,観光地,288,1222,288,1229,子規記念博物館,1.5.1.1,0.6661081314086914
17323,松山市,観光地,288,1295,288,1302,伊予かすり会館,1.5.1.1,0.6963995933532715
17323,松山市,観光地,288,1408,288,1415,伊丹十三記念館,1.5.1.1,0.6064886569976807
17323,松山市,観光地,288,1547,288,1553,松山中央公園,1.5.1.1,0.6769886016845703
17323,松山市,観光地,288,1719,288,1729,坊っちゃんスタジアム,1.5.1.1,0.6549668312072754
17323,松山市,観光地,288,2002,288,2008,愛媛県武道館,1.5.1.1,0.5514509201049805
17323,松山市,観光地,288,2356,288,2361,とべ動物園,1.5.1.1,0.5890381336212158
17323,松山市,観光地,288,2477,288,2485,えひめこどもの城,1.5.1.1,0.671221399307251
17323,松山市,観光地,288,1895,288,1906,アクアパレットまつやま,1.5.1.1,0.43582606315612793
17323,松山市,観光地,288,2694,288,2703,愛媛県総合運動公園,1.5.1.1,0.5012835025787353
17323,松山市,観光地,291,390,291,393,堀之内,1.5.1.1,0.20394175052642824
17323,松山市,温泉・鉱泉,287,263,287,267,道後温泉,1.5.1.1,0.6496538162231446
17323,松山市,温泉・鉱泉,288,731,288,733,道後,1.5.1.1,0.20188734531402588
17323,松山市,所在地,286,843,286,848,松山都市圏,1.5.1.1,0.5880971431732178
17323,松山市,読み,90,14,90,19,まつやまし,1.5.1.1,0.628945255279541
17323,松山市,種類,90,493,90,494,市,1.5.1.1,0.6994239807128907
17323,松山市,所在地,90,83,90,93,愛媛県</a>の中部,1.5.1.1,0.6467203617095948
17323,松山市,所在地,90,315,90,319,四国地方,1.5.1.1,0.5397956848144532
17323,松山市,国,53,167,53,169,日本,1.5.1.1,0.795205020904541
17323,松山市,国,53,107,53,109,日本,1.5.1.1,0.6270066261291505
17323,松山市,読み,34,323,34,328,まつやまし,1.5.1.1,0.7351634979248047
17323,松山市,観光地,36,79,36,83,道後温泉,1.5.1.1,0.41661829948425294
17323,松山市,観光地,37,105,37,114,松山城</a>天守,1.5.1.1,0.42420339584350586
17323,松山市,温泉・鉱泉,36,79,36,83,道後温泉,1.5.1.1,0.6776217460632324
17323,松山市,座標・経度,63,371,63,385,東経132度45分56.3秒,1.5.1.1,0.7138880729675293
17323,松山市,座標・経度,63,806,63,820,東経132度45分56.3秒,1.5.1.1,0.6745512962341309
17323,松山市,座標・緯度,63,360,63,371,北緯33度50分21秒,1.5.1.1,0.7181482315063477
17323,松山市,座標・緯度,63,794,63,805,北緯33度50分21秒,1.5.1.1,0.6823976039886475
17323,松山市,面積,57,3,57,132,"429.40</b><a href=""/index.php/%E5%B9%B3%E6%96%B9%E3%82%AD%E3%83%AD%E3%83%A1%E3%83%BC%E3%83%88%E3%83%AB"" title=""平方キロメートル"">km<sup>2",1.5.1.1,0.7215679645538331
17323,松山市,人口密度,59,3,59,22,"1,190</b>人/km<sup>2",1.5.1.1,0.6938804149627686
17323,松山市,人口データの年,58,102,58,111,2017年5月1日,1.5.1.1,0.7431461334228516
17323,松山市,人口,58,3,58,15,"512,780</b>人",1.5.1.1,0.7332382202148438
17323,松山市,成立年,87,52,87,120,"1911年</a><a href=""/index.php/4%E6%9C%887%E6%97%A5"" title=""4月7日"">4月7日",1.5.1.1,0.4812816143035889
17323,松山市,所在地,54,51,54,55,四国地方,1.5.1.1,0.6986308574676514
17323,松山市,所在地,54,166,54,173,中国・四国地方,1.5.1.1,0.5276070594787597
17323,松山市,所在地,55,61,55,64,愛媛県,1.5.1.1,0.7026769161224365
17323,松山市,所在地,63,46,63,62,愛媛県松山市二番町四丁目7番地2,1.5.1.1,0.7067867755889893
17323,松山市,所在地,60,911,60,971,"広島県</a><a href=""/index.php/%E5%91%89%E5%B8%82"" title=""呉市"">呉市",1.5.1.1,0.27565908432006836
1360495,長岡市,所在地,2011,13,2011,16,新潟県,1.5.1.1,0.4474176406860352
1360495,長岡市,所在地,2012,451,2012,454,魚沼郡,1.5.1.1,0.3684511423110962
1360495,長岡市,読み,2002,63,2002,66,ら?ろ,1.5.1.1,0.5803510665893555
1360495,長岡市,恒例行事,1803,379,1803,394,長岡まつり大花火大会 2015,1.5.1.1,0.54578275680542
1360495,長岡市,恒例行事,1804,9,1804,16,悠久山桜まつり,1.5.1.1,0.7203105926513672
1360495,長岡市,恒例行事,1805,86,1805,91,長岡まつり,1.5.1.1,0.7614730834960938
1360495,長岡市,恒例行事,1806,66,1806,76,米百俵</a>まつり,1.5.1.1,0.6406403064727784
1360495,長岡市,恒例行事,1807,5,1807,12,長岡市秋まつり,1.5.1.1,0.7294758796691895
1360495,長岡市,恒例行事,1808,5,1808,12,長岡雪しか祭り,1.5.1.1,0.6957111358642578
1360495,長岡市,恒例行事,1809,86,1809,94,牛の角突きの習俗,1.5.1.1,0.5491913318634033
1360495,長岡市,恒例行事,1811,5,1811,8,千蔵院,1.5.1.1,0.22199287414550783
1360495,長岡市,恒例行事,1812,5,1812,10,関原まつり,1.5.1.1,0.6782126426696777
1360495,長岡市,恒例行事,1813,5,1813,13,与板十五夜まつり,1.5.1.1,0.6469979763031006
1360495,長岡市,恒例行事,1814,5,1814,17,西本願寺新潟別院お取越し,1.5.1.1,0.4293249130249024
1360495,長岡市,恒例行事,1815,136,1815,146,今町・中之島大凧合戦,1.5.1.1,0.36208605766296387
1360495,長岡市,恒例行事,1809,86,1809,88,牛の,1.5.1.1,0.19415026903152466
1360495,長岡市,恒例行事,1811,5,1811,9,千蔵院（,1.5.1.1,0.2633755445480347
1360495,長岡市,恒例行事,1816,5,1816,11,寺泊港まつり,1.5.1.1,0.5911145687103272
1360495,長岡市,恒例行事,1817,5,1817,12,もちひとまつり,1.5.1.1,0.7125410556793214
1360495,長岡市,恒例行事,1818,76,1818,80,ほだれ祭,1.5.1.1,0.6879150867462158
1360495,長岡市,恒例行事,1819,5,1819,88,"長岡市<a href=""/index.php/%E9%8C%A6%E9%AF%89"" class=""mw-redirect"" title=""錦鯉"">錦鯉</a>品評会",1.5.1.1,0.6639394283294678
1360495,長岡市,恒例行事,1820,5,1820,19,えちごかわぐち雪洞火ぼたる祭,1.5.1.1,0.6572063446044922
1360495,長岡市,恒例行事,1821,216,1821,234,ヨネックスレディスゴルフトーナメント,1.5.1.1,0.4755213260650635
1360495,長岡市,恒例行事,1826,84,1826,98,長岡まつり</a>大花火大会,1.5.1.1,0.4805516242980957
1360495,長岡市,恒例行事,1826,99,1826,111,復興祈願花火フェニックス,1.5.1.1,0.4195745944976807
1360495,長岡市,恒例行事,1833,74,1833,78,ほだれ祭,1.5.1.1,0.6865090370178223
1360495,長岡市,恒例行事,1840,3,1840,11,長岡市錦鯉品評会,1.5.1.1,0.46554379463195805
1360495,長岡市,地形,1712,242,1712,247,杜々森湧水,1.5.1.1,0.5103230476379395
1360495,長岡市,特産品,1720,3,1720,12,機那サフラン酒製造,1.5.1.1,0.24262042045593263
1360495,長岡市,観光地,1668,70,1668,78,長岡城</a>跡,1.5.1.1,0.7176630020141602
1360495,長岡市,観光地,1669,76,1669,80,蔵王堂城,1.5.1.1,0.6784229278564453
1360495,長岡市,観光地,1670,76,1670,80,本与板城,1.5.1.1,0.5668013095855713
1360495,長岡市,観光地,1671,112,1671,115,与板城,1.5.1.1,0.5531659603118897
1360495,長岡市,観光地,1672,66,1672,69,栃尾城,1.5.1.1,0.6122985363006592
1360495,長岡市,観光地,1673,66,1673,69,栖吉城,1.5.1.1,0.600705623626709
1360495,長岡市,観光地,1674,5,1674,11,脇野町陣屋跡,1.5.1.1,0.7014324188232423
1360495,長岡市,観光地,1675,76,1675,80,与板陣屋,1.5.1.1,0.6816969871520997
1360495,長岡市,観光地,1676,66,1676,76,米百俵</a>の群像,1.5.1.1,0.6611227035522461
1360495,長岡市,観光地,1677,5,1677,8,摂田屋,1.5.1.1,0.6568264484405518
1360495,長岡市,観光地,1678,5,1678,16,機那サフラン酒製造本舗,1.5.1.1,0.6336542129516602
1360495,長岡市,観光地,1679,86,1679,91,ハイブ長岡,1.5.1.1,0.5264160633087158
1360495,長岡市,観光地,1680,126,1680,135,新潟県立近代美術館,1.5.1.1,0.4934576034545899
1360495,長岡市,観光地,1681,126,1681,135,新潟県立歴史博物館,1.5.1.1,0.5266308784484863
1360495,長岡市,観光地,1682,5,1682,13,河井継之助記念館,1.5.1.1,0.6955310821533204
1360495,長岡市,観光地,1683,5,1683,13,山本五十六記念館,1.5.1.1,0.564659070968628
1360495,長岡市,観光地,1684,86,1684,91,悠久山公園,1.5.1.1,0.6794566154479981
1360495,長岡市,観光地,1685,116,1685,124,国営越後丘陵公園,1.5.1.1,0.6849316596984864
1360495,長岡市,観光地,1686,126,1686,135,長岡市悠久山野球場,1.5.1.1,0.5946673393249512
1360495,長岡市,観光地,1687,5,1687,8,八方台,1.5.1.1,0.6781404495239258
1360495,長岡市,観光地,1688,5,1688,17,ながおか花火ミュージアム,1.5.1.1,0.6821910381317139
1360495,長岡市,観光地,1689,5,1689,10,雪国植物園,1.5.1.1,0.6927930355072022
1360495,長岡市,観光地,1692,70,1692,73,楽山苑,1.5.1.1,0.677744197845459
1360495,長岡市,観光地,1693,5,1693,17,与板河川緑地たちばな公園,1.5.1.1,0.6468421459197998
1360495,長岡市,観光地,1694,5,1694,13,うまみち森林公園,1.5.1.1,0.6923108577728272
1360495,長岡市,観光地,1695,76,1695,80,蓬平温泉,1.5.1.1,0.6602813720703126
1360495,長岡市,観光地,1696,136,1696,146,長岡市おぐに森林公園,1.5.1.1,0.6017982006072998
1360495,長岡市,観光地,1697,5,1697,15,東山ファミリーランド,1.5.1.1,0.6952077865600587
1360495,長岡市,観光地,1698,5,1698,11,大竹邸記念館,1.5.1.1,0.6006661891937256
1360495,長岡市,観光地,1699,5,1699,9,大杉公園,1.5.1.1,0.6276809692382813
1360495,長岡市,観光地,1700,76,1700,87,三波春夫</a>顕彰碑,1.5.1.1,0.6558355808258057
1360495,長岡市,観光地,1701,5,1701,9,長谷川邸,1.5.1.1,0.5863933563232422
1360495,長岡市,観光地,1702,5,1702,9,もみじ園,1.5.1.1,0.5624137878417969
1360495,長岡市,観光地,1703,116,1703,122,宝徳稲荷大社,1.5.1.1,0.6322181224822998
1360495,長岡市,観光地,1704,5,1704,11,はちすば通り,1.5.1.1,0.705849838256836
1360495,長岡市,観光地,1705,5,1705,8,妙法寺,1.5.1.1,0.6871396541595459
1360495,長岡市,観光地,1706,5,1706,8,隆泉寺,1.5.1.1,0.504331398010254
1360495,長岡市,観光地,1706,9,1706,13,良寛墓碑,1.5.1.1,0.2692496061325073
1360495,長岡市,観光地,1707,5,1707,12,良寛の里美術館,1.5.1.1,0.5971649169921875
1360495,長岡市,観光地,1708,5,1708,16,長岡市立寺泊水族博物館,1.5.1.1,0.6787255287170411
1360495,長岡市,観光地,1709,5,1709,11,寺泊海浜公園,1.5.1.1,0.6824948310852051
1360495,長岡市,観光地,1710,5,1710,14,寺泊 魚の市場通り,1.5.1.1,0.7161478996276855
1360495,長岡市,観光地,1711,5,1711,11,山古志闘牛場,1.5.1.1,0.6935181617736816
1360495,長岡市,観光地,1712,116,1712,124,杜々の森名水公園,1.5.1.1,0.6207037925720216
1360495,長岡市,観光地,1712,242,1712,247,杜々森湧水,1.5.1.1,0.4948321342468262
1360495,長岡市,観光地,1713,146,1713,155,弥彦山スカイライン,1.5.1.1,0.6308856964111329
1360495,長岡市,観光地,1714,176,1714,188,越後七浦シーサイドライン,1.5.1.1,0.6452194213867188
1360495,長岡市,観光地,1706,9,1706,10,良,1.5.1.1,0.1332680106163025
1360495,長岡市,観光地,1727,124,1727,133,新潟県立近代美術館,1.5.1.1,0.41141295433044434
1360495,長岡市,観光地,1712,242,1712,253,杜々森湧水</a> -,1.5.1.1,0.6039026260375977
1360495,長岡市,観光地,1734,124,1734,133,新潟県立歴史博物館,1.5.1.1,0.3925694465637207
1360495,長岡市,観光地,1741,3,1741,11,河井継之助記念館,1.5.1.1,0.47990183830261235
1360495,長岡市,観光地,1748,3,1748,11,山本五十六記念館,1.5.1.1,0.3318944931030274
1360495,長岡市,観光地,1755,114,1755,122,国営越後丘陵公園,1.5.1.1,0.5089138984680176
1360495,長岡市,観光地,1769,104,1769,111,宝徳山稲荷大社,1.5.1.1,0.3685412168502808
1360495,長岡市,観光地,1776,3,1776,13,長岡市寺泊水族博物館,1.5.1.1,0.6292938709259034
1360495,長岡市,観光地,1783,3,1783,12,寺泊 魚の市場通り,1.5.1.1,0.49454751014709475
1360495,長岡市,観光地,1797,3,1797,6,隆泉寺,1.5.1.1,0.4135794162750244
1360495,長岡市,観光地,1797,7,1797,11,良寛墓碑,1.5.1.1,0.21789331436157228
1360495,長岡市,温泉・鉱泉,1695,76,1695,80,蓬平温泉,1.5.1.1,0.6341593265533447
1360495,長岡市,地形,1661,153,1661,156,佐渡島,1.5.1.1,0.42200713157653813
1360495,長岡市,地形,1661,509,1661,512,東京湾,1.5.1.1,0.306397819519043
1360495,長岡市,地形,1661,580,1661,583,佐渡島,1.5.1.1,0.502280855178833
1360495,長岡市,地形,1542,85,1542,88,信濃川,1.5.1.1,0.672086763381958
1360495,長岡市,地形,1620,69,1620,72,信濃川,1.5.1.1,0.6360687255859375
1360495,長岡市,所在地,1617,12,1617,15,長岡市,1.5.1.1,0.4326744079589844
1360495,長岡市,鉄道会社,1491,101,1491,107,日本国有鉄道,1.5.1.1,0.43893070220947267
1360495,長岡市,鉄道会社,1493,76,1493,80,越後交通,1.5.1.1,0.5276916980743408
1360495,長岡市,鉄道会社,1479,110,1479,117,東日本旅客鉄道,1.5.1.1,0.6318743228912354
1360495,長岡市,鉄道会社,1479,122,1479,127,JR東日本,1.5.1.1,0.5631967067718506
1360495,長岡市,鉄道会社,1483,109,1483,115,日本貨物鉄道,1.5.1.1,0.5530215740203858
1360495,長岡市,鉄道会社,1483,120,1483,124,JR貨物,1.5.1.1,0.33886420726776123
1360495,長岡市,鉄道会社,1472,107,1472,114,東日本旅客鉄道,1.5.1.1,0.6587134361267091
1360495,長岡市,鉄道会社,1472,119,1472,124,JR東日本,1.5.1.1,0.6289665699005127
1360495,長岡市,鉄道会社,1474,104,1474,106,国鉄,1.5.1.1,0.6090600967407227
1360495,長岡市,鉄道会社,1474,349,1474,353,越後交通,1.5.1.1,0.575976037979126
1360495,長岡市,観光地,1378,304,1378,313,新潟県立歴史博物館,1.5.1.1,0.5048530578613282
1360495,長岡市,観光地,1379,130,1379,139,新潟県立近代美術館,1.5.1.1,0.6233694553375244
1360495,長岡市,観光地,1380,126,1380,135,新潟県立歴史博物館,1.5.1.1,0.6728790283203125
1360495,長岡市,観光地,1381,95,1381,104,長岡市立科学博物館,1.5.1.1,0.6878990173339844
1360495,長岡市,観光地,1382,115,1382,123,長岡市郷土史料館,1.5.1.1,0.701508378982544
1360495,長岡市,観光地,1383,125,1383,132,藤橋歴史の広場,1.5.1.1,0.6613154888153077
1360495,長岡市,観光地,1384,106,1384,113,長岡戦災資料館,1.5.1.1,0.7069239616394043
1360495,長岡市,観光地,1385,104,1385,112,長岡市栃尾美術館,1.5.1.1,0.6562174320220948
1360495,長岡市,観光地,1386,5,1386,17,ながおか花火ミュージアム,1.5.1.1,0.6865672588348389
1360495,長岡市,観光地,1387,117,1387,127,兼続お船ミュージアム,1.5.1.1,0.6253147125244141
1360495,長岡市,観光地,1387,128,1387,140,長岡市与板歴史民俗資料館,1.5.1.1,0.5375383377075196
1360495,長岡市,観光地,1388,87,1388,94,寺泊水族博物館,1.5.1.1,0.7007902145385743
1360495,長岡市,観光地,1389,124,1389,131,越路郷土資料館,1.5.1.1,0.7081770420074464
1360495,長岡市,観光地,1390,120,1390,127,三島郷土資料館,1.5.1.1,0.6997178077697754
1360495,長岡市,観光地,1391,121,1391,128,小国民俗資料館,1.5.1.1,0.6785115718841553
1360495,長岡市,観光地,1392,122,1392,127,小国芸術村,1.5.1.1,0.698787260055542
1360495,長岡市,産業,1361,136,1361,138,発電,1.5.1.1,0.34425010681152346
1360495,長岡市,特産品,1190,50,1190,51,米,1.5.1.1,0.7129147529602051
1360495,長岡市,特産品,1190,137,1190,142,コシヒカリ,1.5.1.1,0.6091857910156251
1360495,長岡市,特産品,1191,96,1191,100,れんこん,1.5.1.1,0.6814178943634034
1360495,長岡市,特産品,1192,76,1192,80,小国和紙,1.5.1.1,0.7088258743286133
1360495,長岡市,特産品,1193,66,1193,69,油揚げ,1.5.1.1,0.581601095199585
1360495,長岡市,特産品,1193,74,1193,78,あぶらげ,1.5.1.1,0.3728075504302979
1360495,長岡市,産業,1183,54,1183,56,鉱業,1.5.1.1,0.6396018505096436
1360495,長岡市,産業,1187,784,1187,788,機械工業,1.5.1.1,0.35665805339813234
1360495,長岡市,産業,1187,10,1187,12,石油,1.5.1.1,0.3924454689025879
1360495,長岡市,特産品,1184,514,1184,518,天然ガス,1.5.1.1,0.5636077880859375
1360495,長岡市,特産品,1186,249,1186,251,石油,1.5.1.1,0.5045179843902589
1360495,長岡市,特産品,1187,245,1187,247,石油,1.5.1.1,0.5867785930633546
1360495,長岡市,特産品,1187,10,1187,12,石油,1.5.1.1,0.4374006271362305
1360495,長岡市,産業,1145,61,1145,63,石油,1.5.1.1,0.171333646774292
1360495,長岡市,産業,1145,75,1145,79,機械産業,1.5.1.1,0.5301326274871826
1360495,長岡市,産業,1145,87,1145,91,精密機械,1.5.1.1,0.31471025943756104
1360495,長岡市,産業,1145,92,1145,96,工作機械,1.5.1.1,0.23554747104644777
1360495,長岡市,産業,1145,190,1145,193,卸売業,1.5.1.1,0.42342419624328614
1360495,長岡市,産業,1145,261,1145,268,米菓</a>の,1.5.1.1,0.17882082462310792
1360495,長岡市,産業,1145,277,1145,282,食品製造業,1.5.1.1,0.572422981262207
1360495,長岡市,特産品,1145,261,1145,263,米菓,1.5.1.1,0.5419432640075684
1360495,長岡市,産業,1108,54,1108,56,商業,1.5.1.1,0.63787841796875
1360495,長岡市,所在地,1106,3,1106,6,長岡市,1.5.1.1,0.44626927375793457
1360495,長岡市,所在地,1106,216,1106,224,新潟県のほぼ中部,1.5.1.1,0.5571095943450928
1360495,長岡市,恒例行事,1070,145,1070,153,長岡雪しかまつり,1.5.1.1,0.6360056400299072
1360495,長岡市,恒例行事,1081,140,1081,146,米百俵まつり,1.5.1.1,0.6428792476654053
1360495,長岡市,観光地,1076,161,1076,171,三島億二郎</a>像,1.5.1.1,0.31912970542907715
1360495,長岡市,観光地,1078,425,1078,434,新潟県立歴史博物館,1.5.1.1,0.4348302841186524
1360495,長岡市,観光地,1079,263,1079,272,新潟県立歴史博物館,1.5.1.1,0.5510893344879151
1360495,長岡市,観光地,1082,93,1082,105,まちなか花火ミュージアム,1.5.1.1,0.4259989261627197
1360495,長岡市,合併市区町村,1091,233,1091,235,三島,1.5.1.1,0.20973193645477295
1360495,長岡市,合併市区町村,1091,446,1091,524,"古志郡<a href=""/index.php/%E5%B1%B1%E5%8F%A4%E5%BF%97%E6%9D%91"" title=""山古志村"">山古志村",1.5.1.1,0.35085098743438725
1360495,長岡市,合併市区町村,1091,590,1091,697,"刈羽郡</a><a href=""/index.php/%E5%B0%8F%E5%9B%BD%E7%94%BA_(%E6%96%B0%E6%BD%9F%E7%9C%8C)"" title=""小国町 (新潟県)"">小国町",1.5.1.1,0.459700345993042
1360495,長岡市,合併市区町村,1091,145,1091,228,"南蒲原郡</a><a href=""/index.php/%E4%B8%AD%E4%B9%8B%E5%B3%B6%E7%94%BA"" title=""中之島町"">中之島町",1.5.1.1,0.3312004327774048
1360495,長岡市,合併市区町村,1091,233,1091,336,"三島郡<a href=""/index.php/%E8%B6%8A%E8%B7%AF%E7%94%BA_(%E6%96%B0%E6%BD%9F%E7%9C%8C)"" title=""越路町 (新潟県)"">越路町",1.5.1.1,0.42591495513916017
1360495,長岡市,合併市区町村,1091,438,1091,441,三島町,1.5.1.1,0.4211702346801758
1360495,長岡市,合併市区町村,1093,195,1093,198,栃尾市,1.5.1.1,0.5286761283874511
1360495,長岡市,合併市区町村,1093,203,1093,271,"三島郡 <a href=""/index.php/%E5%AF%BA%E6%B3%8A%E7%94%BA"" title=""寺泊町"">寺泊町",1.5.1.1,0.3987452507019043
1360495,長岡市,合併市区町村,1093,337,1093,340,与板町,1.5.1.1,0.4669529914855957
1360495,長岡市,合併市区町村,1093,406,1093,409,和島村,1.5.1.1,0.6010728359222413
1360495,長岡市,地形,1043,138,1043,141,信濃川,1.5.1.1,0.6622128009796143
1360495,長岡市,鉄道会社,1035,238,1035,242,越後交通,1.5.1.1,0.5881431579589844
